location,dateEnd,cases
Acre,1999-08-31,1.0
Acre,1999-09-30,1.0
Acre,1999-10-31,1.0
Acre,1999-11-30,0.0
Acre,1999-12-31,0.0
Acre,2000-01-31,22.0
Acre,2000-02-29,24.0
Acre,2000-03-31,38.0
Acre,2000-04-30,45.0
Acre,2000-05-31,93.0
Acre,2000-06-30,223.0
Acre,2000-07-31,333.0
Acre,2000-08-31,264.0
Acre,2000-09-30,170.0
Acre,2000-10-31,199.0
Acre,2000-11-30,316.0
Acre,2000-12-31,589.0
Acre,2001-01-31,1281.0
Acre,2001-02-28,241.0
Acre,2001-03-31,113.0
Acre,2001-04-30,79.0
Acre,2001-05-31,36.0
Acre,2001-06-30,32.0
Acre,2001-07-31,7.0
Acre,2001-08-31,8.0
Acre,2001-09-30,8.0
Acre,2001-10-31,22.0
Acre,2001-11-30,173.0
Acre,2001-12-31,196.0
Acre,2002-01-31,78.0
Acre,2002-02-28,150.0
Acre,2002-03-31,297.0
Acre,2002-04-30,65.0
Acre,2002-05-31,36.0
Acre,2002-06-30,24.0
Acre,2002-07-31,19.0
Acre,2002-08-31,11.0
Acre,2002-09-30,14.0
Acre,2002-10-31,18.0
Acre,2002-11-30,90.0
Acre,2002-12-31,98.0
Acre,2003-01-31,231.0
Acre,2003-02-28,238.0
Acre,2003-03-31,151.0
Acre,2003-04-30,93.0
Acre,2003-05-31,46.0
Acre,2003-06-30,38.0
Acre,2003-07-31,17.0
Acre,2003-08-31,7.0
Acre,2003-09-30,8.0
Acre,2003-10-31,28.0
Acre,2003-11-30,48.0
Acre,2003-12-31,53.0
Acre,2004-01-31,85.0
Acre,2004-02-29,134.0
Acre,2004-03-31,47.0
Acre,2004-04-30,26.0
Acre,2004-05-31,61.0
Acre,2004-06-30,50.0
Acre,2004-07-31,44.0
Acre,2004-08-31,40.0
Acre,2004-09-30,95.0
Acre,2004-10-31,397.0
Acre,2004-11-30,1998.0
Acre,2004-12-31,1481.0
Acre,2005-01-31,1456.0
Acre,2005-02-28,487.0
Acre,2005-03-31,186.0
Acre,2005-04-30,50.0
Acre,2005-05-31,17.0
Acre,2005-06-30,15.0
Acre,2005-07-31,10.0
Acre,2005-08-31,5.0
Acre,2005-09-30,0.0
Acre,2005-10-31,6.0
Acre,2005-11-30,25.0
Acre,2005-12-31,259.0
Acre,2006-01-31,80.0
Acre,2006-02-28,38.0
Acre,2006-03-31,27.0
Acre,2006-04-30,19.0
Acre,2006-05-31,8.0
Acre,2006-06-30,10.0
Acre,2006-07-31,5.0
Acre,2006-08-31,2.0
Acre,2006-09-30,5.0
Acre,2006-10-31,7.0
Acre,2006-11-30,30.0
Acre,2006-12-31,39.0
Acre,2007-01-31,65.0
Acre,2007-02-28,105.0
Acre,2007-03-31,98.0
Acre,2007-04-30,84.0
Acre,2007-05-31,28.0
Acre,2007-06-30,9.0
Acre,2007-07-31,3.0
Acre,2007-08-31,3.0
Acre,2007-09-30,2.0
Acre,2007-10-31,10.0
Acre,2007-11-30,60.0
Acre,2007-12-31,59.0
Acre,2008-01-31,85.0
Acre,2008-02-29,153.0
Acre,2008-03-31,180.0
Acre,2008-04-30,209.0
Acre,2008-05-31,170.0
Acre,2008-06-30,95.0
Acre,2008-07-31,65.0
Acre,2008-08-31,43.0
Acre,2008-09-30,87.0
Acre,2008-10-31,121.0
Acre,2008-11-30,359.0
Acre,2008-12-31,661.0
Acre,2009-01-31,3052.0
Acre,2009-02-28,6141.0
Acre,2009-03-31,5106.0
Acre,2009-04-30,1401.0
Acre,2009-05-31,782.0
Acre,2009-06-30,298.0
Acre,2009-07-31,142.0
Acre,2009-08-31,118.0
Acre,2009-09-30,96.0
Acre,2009-10-31,193.0
Acre,2009-11-30,575.0
Acre,2009-12-31,1502.0
Acre,2010-01-31,3961.0
Acre,2010-02-28,7689.0
Acre,2010-03-31,6095.0
Acre,2010-04-30,2900.0
Acre,2010-05-31,1385.0
Acre,2010-06-30,863.0
Acre,2010-07-31,796.0
Acre,2010-08-31,428.0
Acre,2010-09-30,619.0
Acre,2010-10-31,1041.0
Acre,2010-11-30,3025.0
Acre,2010-12-31,5514.0
Acre,2011-01-31,8492.0
Acre,2011-02-28,4713.0
Acre,2011-03-31,2930.0
Acre,2011-04-30,1254.0
Acre,2011-05-31,341.0
Acre,2011-06-30,127.0
Acre,2011-07-31,56.0
Acre,2011-08-31,54.0
Acre,2011-09-30,38.0
Acre,2011-10-31,60.0
Acre,2011-11-30,52.0
Acre,2011-12-31,716.0
Acre,2012-01-31,394.0
Acre,2012-02-29,375.0
Acre,2012-03-31,202.0
Acre,2012-04-30,118.0
Acre,2012-05-31,85.0
Acre,2012-06-30,52.0
Acre,2012-07-31,45.0
Acre,2012-08-31,35.0
Acre,2012-09-30,40.0
Acre,2012-10-31,107.0
Acre,2012-11-30,289.0
Acre,2012-12-31,514.0
Acre,2013-01-05,195.0
Acre,2013-01-12,417.0
Acre,2013-01-19,562.0
Acre,2013-01-26,579.0
Acre,2013-02-02,639.0
Acre,2013-02-09,540.0
Acre,2013-02-16,426.0
Acre,2013-02-23,484.0
Acre,2013-03-02,465.0
Acre,2013-03-09,371.0
Acre,2013-03-16,339.0
Acre,2013-03-23,361.0
Acre,2013-03-30,322.0
Acre,2013-04-06,267.0
Acre,2013-04-13,237.0
Acre,2013-04-20,191.0
Acre,2013-04-27,185.0
Acre,2013-05-04,119.0
Acre,2013-05-11,117.0
Acre,2013-05-18,117.0
Acre,2013-05-25,85.0
Acre,2013-06-01,63.0
Acre,2013-06-08,99.0
Acre,2013-06-15,85.0
Acre,2013-06-22,101.0
Acre,2013-06-29,66.0
Acre,2013-07-06,52.0
Acre,2013-07-13,69.0
Acre,2013-07-20,69.0
Acre,2013-07-27,35.0
Acre,2013-08-03,53.0
Acre,2013-08-10,48.0
Acre,2013-08-17,51.0
Acre,2013-08-24,43.0
Acre,2013-08-31,32.0
Acre,2013-09-07,41.0
Acre,2013-09-14,28.0
Acre,2013-09-21,60.0
Acre,2013-09-28,56.0
Acre,2013-10-05,54.0
Acre,2013-10-12,26.0
Acre,2013-10-19,42.0
Acre,2013-10-26,51.0
Acre,2013-11-02,55.0
Acre,2013-11-09,117.0
Acre,2013-11-16,101.0
Acre,2013-11-23,102.0
Acre,2013-11-30,107.0
Acre,2013-12-07,99.0
Acre,2013-12-14,103.0
Acre,2013-12-21,125.0
Acre,2013-12-28,93.0
Acre,2014-01-04,100.0
Acre,2014-01-11,93.0
Acre,2014-01-18,110.0
Acre,2014-01-25,116.0
Acre,2014-02-01,150.0
Acre,2014-02-08,136.0
Acre,2014-02-15,150.0
Acre,2014-02-22,169.0
Acre,2014-03-01,205.0
Acre,2014-03-08,165.0
Acre,2014-03-15,230.0
Acre,2014-03-22,341.0
Acre,2014-03-29,291.0
Acre,2014-04-05,294.0
Acre,2014-04-12,260.0
Acre,2014-04-19,175.0
Acre,2014-04-26,214.0
Acre,2014-05-03,174.0
Acre,2014-05-10,267.0
Acre,2014-05-17,228.0
Acre,2014-05-24,250.0
Acre,2014-05-31,256.0
Acre,2014-06-07,207.0
Acre,2014-06-14,218.0
Acre,2014-06-21,173.0
Acre,2014-06-28,237.0
Acre,2014-07-05,197.0
Acre,2014-07-12,177.0
Acre,2014-07-19,218.0
Acre,2014-07-26,257.0
Acre,2014-08-02,265.0
Acre,2014-08-09,320.0
Acre,2014-08-16,287.0
Acre,2014-08-23,525.0
Acre,2014-08-30,920.0
Acre,2014-09-06,1160.0
Acre,2014-09-13,1713.0
Acre,2014-09-20,2004.0
Acre,2014-09-27,2108.0
Acre,2014-10-04,2417.0
Acre,2014-10-11,2001.0
Acre,2014-10-18,2084.0
Acre,2014-10-25,2204.0
Acre,2014-11-01,1598.0
Acre,2014-11-08,1659.0
Acre,2014-11-15,1506.0
Acre,2014-11-22,1533.0
Acre,2014-11-29,1599.0
Acre,2014-12-06,1370.0
Acre,2014-12-13,1109.0
Acre,2014-12-20,1016.0
Acre,2014-12-27,631.0
Acre,2015-01-03,627.0
Acre,2015-01-10,821.0
Acre,2015-01-17,870.0
Acre,2015-01-24,947.0
Acre,2015-01-31,737.0
Acre,2015-02-07,648.0
Acre,2015-02-14,612.0
Acre,2015-02-21,463.0
Acre,2015-02-28,502.0
Acre,2015-03-07,457.0
Acre,2015-03-14,449.0
Acre,2015-03-21,526.0
Acre,2015-03-28,530.0
Acre,2015-04-04,471.0
Acre,2015-04-11,409.0
Acre,2015-04-18,420.0
Acre,2015-04-25,378.0
Acre,2015-05-02,317.0
Acre,2015-05-09,330.0
Acre,2015-05-16,241.0
Acre,2015-05-23,299.0
Acre,2015-05-30,245.0
Acre,2015-06-06,149.0
Acre,2015-06-13,154.0
Acre,2015-06-20,120.0
Acre,2015-06-27,117.0
Acre,2015-07-04,99.0
Acre,2015-07-11,90.0
Acre,2015-07-18,78.0
Acre,2015-07-25,91.0
Acre,2015-08-01,67.0
Acre,2015-08-08,58.0
Acre,2015-08-15,54.0
Acre,2015-08-22,58.0
Acre,2015-08-29,58.0
Acre,2015-09-05,55.0
Acre,2015-09-12,52.0
Acre,2015-09-19,62.0
Acre,2015-09-26,72.0
Acre,2015-10-03,89.0
Acre,2015-10-10,59.0
Acre,2015-10-17,66.0
Acre,2015-10-24,94.0
Acre,2015-10-31,85.0
Acre,2015-11-07,70.0
Acre,2015-11-14,89.0
Acre,2015-11-21,106.0
Acre,2015-11-28,123.0
Acre,2015-12-05,129.0
Acre,2015-12-12,230.0
Acre,2015-12-19,212.0
Acre,2015-12-26,175.0
Acre,2016-01-02,128.0
Acre,2016-01-09,262.0
Acre,2016-01-16,320.0
Acre,2016-01-23,410.0
Acre,2016-01-30,438.0
Acre,2016-02-06,651.0
Acre,2016-02-13,659.0
Acre,2016-02-20,659.0
Acre,2016-02-27,513.0
Acre,2016-03-05,557.0
Acre,2016-03-12,438.0
Acre,2016-03-19,347.0
Acre,2016-03-26,301.0
Acre,2016-04-02,330.0
Acre,2016-04-09,296.0
Acre,2016-04-16,364.0
Acre,2016-04-23,260.0
Acre,2016-04-30,226.0
Acre,2016-05-07,156.0
Acre,2016-05-14,150.0
Acre,2016-05-21,114.0
Acre,2016-05-28,89.0
Acre,2016-06-04,114.0
Acre,2016-06-11,101.0
Acre,2016-06-18,71.0
Acre,2016-06-25,70.0
Acre,2016-07-02,67.0
Acre,2016-07-09,56.0
Acre,2016-07-16,39.0
Acre,2016-07-23,47.0
Acre,2016-07-30,35.0
Acre,2016-08-06,41.0
Acre,2016-08-13,33.0
Acre,2016-08-20,18.0
Acre,2016-08-27,50.0
Acre,2016-09-03,30.0
Acre,2016-09-10,18.0
Acre,2016-09-17,29.0
Acre,2016-09-24,38.0
Acre,2016-10-01,25.0
Acre,2016-10-08,27.0
Acre,2016-10-15,20.0
Acre,2016-10-22,40.0
Acre,2016-10-29,26.0
Acre,2016-11-05,29.0
Acre,2016-11-12,44.0
Acre,2016-11-19,47.0
Acre,2016-11-26,70.0
Acre,2016-12-03,71.0
Acre,2016-12-10,83.0
Acre,2016-12-17,75.0
Acre,2016-12-24,85.0
Acre,2016-12-31,92.0
Acre,2017-01-21,183.0
Acre,2017-02-04,161.0
Acre,2017-02-11,64.0
Acre,2017-02-18,62.0
Acre,2017-02-25,35.0
Acre,2017-03-04,48.0
Acre,2017-03-11,65.0
Acre,2017-03-18,52.0
Acre,2017-03-25,39.0
Acre,2017-04-01,36.0
Acre,2017-04-08,44.0
Acre,2017-04-15,44.0
Acre,2017-04-22,27.0
Acre,2017-04-29,13.0
Acre,2017-05-13,51.0
Acre,2017-05-27,39.0
Acre,2017-06-10,41.0
Acre,2017-06-24,19.0
Acre,2017-07-15,45.0
Acre,2017-07-29,16.0
Acre,2017-08-12,21.0
Acre,2017-08-26,21.0
Acre,2017-09-09,11.0
Acre,2017-09-23,24.0
Acre,2017-10-14,57.0
Acre,2017-10-21,37.0
Acre,2017-10-28,23.0
Acre,2017-11-04,31.0
Acre,2017-11-11,41.0
Acre,2017-11-25,121.0
Acre,2017-12-02,69.0
Acre,2017-12-09,98.0
Acre,2017-12-16,83.0
Acre,2017-12-30,99.0
Acre,2018-01-06,250.0
Acre,2018-01-13,278.0
Acre,2018-01-20,287.0
Acre,2018-01-27,295.0
Acre,2018-02-03,219.0
Acre,2018-02-10,238.0
Acre,2018-02-17,194.0
Acre,2018-02-24,287.0
Acre,2018-03-03,214.0
Acre,2018-03-10,219.0
Acre,2018-03-17,212.0
Acre,2018-03-24,256.0
Acre,2018-03-31,193.0
Acre,2018-04-07,198.0
Acre,2018-04-14,256.0
Acre,2018-04-21,276.0
Acre,2018-04-28,229.0
Acre,2018-05-05,178.0
Acre,2018-05-12,228.0
Acre,2018-05-19,209.0
Acre,2018-05-26,159.0
Acre,2018-06-02,215.0
Acre,2018-06-09,132.0
Acre,2018-06-16,120.0
Acre,2018-06-23,121.0
Acre,2018-06-30,140.0
Acre,2018-07-07,101.0
Acre,2018-07-14,118.0
Acre,2018-07-21,117.0
Acre,2018-07-28,96.0
Acre,2018-08-04,129.0
Acre,2018-08-11,82.0
Acre,2018-08-18,96.0
Acre,2018-08-25,122.0
Acre,2018-09-01,120.0
Acre,2018-09-08,71.0
Acre,2018-09-15,152.0
Acre,2018-09-22,193.0
Acre,2018-09-29,244.0
Acre,2018-10-06,247.0
Acre,2018-10-13,226.0
Acre,2018-10-20,378.0
Acre,2018-10-27,442.0
Acre,2018-11-03,452.0
Acre,2018-11-10,591.0
Acre,2018-11-17,475.0
Acre,2018-11-24,493.0
Acre,2018-12-01,450.0
Acre,2018-12-08,427.0
Acre,2018-12-15,373.0
Acre,2018-12-22,402.0
Acre,2018-12-29,328.0
Acre,2019-01-05,515.0
Acre,2019-01-12,603.0
Acre,2019-01-19,572.0
Acre,2019-01-26,520.0
Acre,2019-02-02,443.0
Acre,2019-02-09,492.0
Acre,2019-02-16,559.0
Acre,2019-02-23,529.0
Acre,2019-03-02,443.0
Acre,2019-03-09,300.0
Acre,2019-03-16,377.0
Acre,2019-03-23,385.0
Acre,2019-03-30,365.0
Acre,2019-04-06,284.0
Acre,2019-04-13,268.0
Acre,2019-04-20,184.0
Acre,2019-04-27,174.0
Acre,2019-05-04,185.0
Acre,2019-05-11,175.0
Acre,2019-05-18,165.0
Acre,2019-05-25,137.0
Acre,2019-06-01,123.0
Acre,2019-06-08,100.0
Acre,2019-06-15,119.0
Acre,2019-06-22,70.0
Acre,2019-06-29,121.0
Acre,2019-07-06,82.0
Acre,2019-07-13,84.0
Acre,2019-07-20,81.0
Acre,2019-07-27,85.0
Acre,2019-08-03,76.0
Acre,2019-08-10,85.0
Acre,2019-08-17,56.0
Acre,2019-08-24,60.0
Acre,2019-08-31,90.0
Acre,2019-09-07,70.0
Acre,2019-09-14,82.0
Acre,2019-09-21,120.0
Acre,2019-09-28,68.0
Acre,2019-10-05,108.0
Acre,2019-10-12,138.0
Alagoas,1986-06-30,436.0
Alagoas,1986-07-31,4293.0
Alagoas,1986-08-31,2454.0
Alagoas,1986-09-30,713.0
Alagoas,1986-10-31,543.0
Alagoas,1986-11-30,489.0
Alagoas,1986-12-31,455.0
Alagoas,1987-01-31,3.0
Alagoas,1987-02-28,0.0
Alagoas,1987-03-31,19.0
Alagoas,1987-04-30,21.0
Alagoas,1987-05-31,8.0
Alagoas,1987-06-30,14.0
Alagoas,1987-07-31,0.0
Alagoas,1987-08-31,0.0
Alagoas,1987-09-30,0.0
Alagoas,1987-10-31,0.0
Alagoas,1987-11-30,0.0
Alagoas,1987-12-31,0.0
Alagoas,1988-01-31,0.0
Alagoas,1988-02-29,0.0
Alagoas,1988-03-31,0.0
Alagoas,1988-04-30,0.0
Alagoas,1988-05-31,0.0
Alagoas,1988-06-30,0.0
Alagoas,1988-07-31,0.0
Alagoas,1988-08-31,0.0
Alagoas,1988-09-30,0.0
Alagoas,1988-10-31,0.0
Alagoas,1988-11-30,0.0
Alagoas,1988-12-31,0.0
Alagoas,1989-01-31,0.0
Alagoas,1989-02-28,2.0
Alagoas,1989-03-31,14.0
Alagoas,1989-04-30,7.0
Alagoas,1989-05-31,0.0
Alagoas,1989-06-30,0.0
Alagoas,1989-07-31,7.0
Alagoas,1989-08-31,24.0
Alagoas,1989-09-30,1.0
Alagoas,1989-10-31,2.0
Alagoas,1989-11-30,0.0
Alagoas,1989-12-31,3.0
Alagoas,1990-01-31,8.0
Alagoas,1990-02-28,6.0
Alagoas,1990-03-31,15.0
Alagoas,1990-04-30,1.0
Alagoas,1990-05-31,3.0
Alagoas,1990-06-30,5.0
Alagoas,1990-07-31,0.0
Alagoas,1990-08-31,8.0
Alagoas,1990-09-30,68.0
Alagoas,1990-10-31,41.0
Alagoas,1990-11-30,66.0
Alagoas,1990-12-31,73.0
Alagoas,1991-01-31,0.0
Alagoas,1991-02-28,0.0
Alagoas,1991-03-31,0.0
Alagoas,1991-04-30,0.0
Alagoas,1991-05-31,0.0
Alagoas,1991-06-30,0.0
Alagoas,1991-07-31,0.0
Alagoas,1991-08-31,0.0
Alagoas,1991-09-30,0.0
Alagoas,1991-10-31,0.0
Alagoas,1991-11-30,0.0
Alagoas,1991-12-31,0.0
Alagoas,1992-01-31,0.0
Alagoas,1992-02-29,0.0
Alagoas,1992-03-31,0.0
Alagoas,1992-04-30,0.0
Alagoas,1992-05-31,0.0
Alagoas,1992-06-30,0.0
Alagoas,1992-07-31,0.0
Alagoas,1992-08-31,0.0
Alagoas,1992-09-30,0.0
Alagoas,1992-10-31,0.0
Alagoas,1992-11-30,0.0
Alagoas,1992-12-31,0.0
Alagoas,1993-01-31,41.0
Alagoas,1993-02-28,46.0
Alagoas,1993-03-31,114.0
Alagoas,1993-04-30,60.0
Alagoas,1993-05-31,139.0
Alagoas,1993-06-30,142.0
Alagoas,1993-07-31,63.0
Alagoas,1993-08-31,73.0
Alagoas,1993-09-30,45.0
Alagoas,1993-10-31,28.0
Alagoas,1993-11-30,21.0
Alagoas,1993-12-31,9.0
Alagoas,1994-01-31,33.0
Alagoas,1994-02-28,30.0
Alagoas,1994-03-31,51.0
Alagoas,1994-04-30,20.0
Alagoas,1994-05-31,60.0
Alagoas,1994-06-30,103.0
Alagoas,1994-07-31,19.0
Alagoas,1994-08-31,7.0
Alagoas,1994-09-30,3.0
Alagoas,1994-10-31,4.0
Alagoas,1994-11-30,6.0
Alagoas,1994-12-31,8.0
Alagoas,1995-01-31,23.0
Alagoas,1995-02-28,26.0
Alagoas,1995-03-31,93.0
Alagoas,1995-04-30,139.0
Alagoas,1995-05-31,129.0
Alagoas,1995-06-30,58.0
Alagoas,1995-07-31,182.0
Alagoas,1995-08-31,73.0
Alagoas,1995-09-30,6.0
Alagoas,1995-10-31,49.0
Alagoas,1995-11-30,15.0
Alagoas,1995-12-31,1.0
Alagoas,1996-01-31,621.0
Alagoas,1996-02-29,1193.0
Alagoas,1996-03-31,193.0
Alagoas,1996-04-30,97.0
Alagoas,1996-05-31,238.0
Alagoas,1996-06-30,136.0
Alagoas,1996-07-31,39.0
Alagoas,1996-08-31,23.0
Alagoas,1996-09-30,52.0
Alagoas,1996-10-31,4.0
Alagoas,1996-11-30,0.0
Alagoas,1996-12-31,0.0
Alagoas,1997-01-31,556.0
Alagoas,1997-02-28,166.0
Alagoas,1997-03-31,1576.0
Alagoas,1997-04-30,1804.0
Alagoas,1997-05-31,785.0
Alagoas,1997-06-30,901.0
Alagoas,1997-07-31,426.0
Alagoas,1997-08-31,1167.0
Alagoas,1997-09-30,285.0
Alagoas,1997-10-31,0.0
Alagoas,1997-11-30,0.0
Alagoas,1997-12-31,0.0
Alagoas,1998-01-31,155.0
Alagoas,1998-02-28,173.0
Alagoas,1998-03-31,1011.0
Alagoas,1998-04-30,1996.0
Alagoas,1998-05-31,2075.0
Alagoas,1998-06-30,1964.0
Alagoas,1998-07-31,475.0
Alagoas,1998-08-31,655.0
Alagoas,1998-09-30,161.0
Alagoas,1998-10-31,166.0
Alagoas,1998-11-30,143.0
Alagoas,1998-12-31,104.0
Alagoas,1999-01-31,115.0
Alagoas,1999-02-28,73.0
Alagoas,1999-03-31,123.0
Alagoas,1999-04-30,88.0
Alagoas,1999-05-31,261.0
Alagoas,1999-06-30,169.0
Alagoas,1999-07-31,84.0
Alagoas,1999-08-31,54.0
Alagoas,1999-09-30,56.0
Alagoas,1999-10-31,61.0
Alagoas,1999-11-30,36.0
Alagoas,1999-12-31,47.0
Alagoas,2000-01-31,50.0
Alagoas,2000-02-29,120.0
Alagoas,2000-03-31,398.0
Alagoas,2000-04-30,426.0
Alagoas,2000-05-31,263.0
Alagoas,2000-06-30,83.0
Alagoas,2000-07-31,42.0
Alagoas,2000-08-31,32.0
Alagoas,2000-09-30,17.0
Alagoas,2000-10-31,9.0
Alagoas,2000-11-30,15.0
Alagoas,2000-12-31,12.0
Alagoas,2001-01-31,164.0
Alagoas,2001-02-28,190.0
Alagoas,2001-03-31,727.0
Alagoas,2001-04-30,300.0
Alagoas,2001-05-31,122.0
Alagoas,2001-06-30,85.0
Alagoas,2001-07-31,80.0
Alagoas,2001-08-31,83.0
Alagoas,2001-09-30,79.0
Alagoas,2001-10-31,69.0
Alagoas,2001-11-30,48.0
Alagoas,2001-12-31,32.0
Alagoas,2002-01-31,278.0
Alagoas,2002-02-28,1061.0
Alagoas,2002-03-31,2154.0
Alagoas,2002-04-30,1497.0
Alagoas,2002-05-31,896.0
Alagoas,2002-06-30,507.0
Alagoas,2002-07-31,371.0
Alagoas,2002-08-31,215.0
Alagoas,2002-09-30,146.0
Alagoas,2002-10-31,103.0
Alagoas,2002-11-30,131.0
Alagoas,2002-12-31,144.0
Alagoas,2003-01-31,160.0
Alagoas,2003-02-28,271.0
Alagoas,2003-03-31,344.0
Alagoas,2003-04-30,607.0
Alagoas,2003-05-31,1335.0
Alagoas,2003-06-30,1334.0
Alagoas,2003-07-31,883.0
Alagoas,2003-08-31,332.0
Alagoas,2003-09-30,250.0
Alagoas,2003-10-31,254.0
Alagoas,2003-11-30,218.0
Alagoas,2003-12-31,128.0
Alagoas,2004-01-31,191.0
Alagoas,2004-02-29,314.0
Alagoas,2004-03-31,606.0
Alagoas,2004-04-30,809.0
Alagoas,2004-05-31,876.0
Alagoas,2004-06-30,436.0
Alagoas,2004-07-31,370.0
Alagoas,2004-08-31,238.0
Alagoas,2004-09-30,166.0
Alagoas,2004-10-31,251.0
Alagoas,2004-11-30,159.0
Alagoas,2004-12-31,104.0
Alagoas,2005-01-31,83.0
Alagoas,2005-02-28,323.0
Alagoas,2005-03-31,264.0
Alagoas,2005-04-30,288.0
Alagoas,2005-05-31,395.0
Alagoas,2005-06-30,285.0
Alagoas,2005-07-31,275.0
Alagoas,2005-08-31,230.0
Alagoas,2005-09-30,172.0
Alagoas,2005-10-31,143.0
Alagoas,2005-11-30,112.0
Alagoas,2005-12-31,78.0
Alagoas,2006-01-31,193.0
Alagoas,2006-02-28,202.0
Alagoas,2006-03-31,148.0
Alagoas,2006-04-30,139.0
Alagoas,2006-05-31,267.0
Alagoas,2006-06-30,320.0
Alagoas,2006-07-31,488.0
Alagoas,2006-08-31,499.0
Alagoas,2006-09-30,274.0
Alagoas,2006-10-31,250.0
Alagoas,2006-11-30,216.0
Alagoas,2006-12-31,166.0
Alagoas,2007-01-31,257.0
Alagoas,2007-02-28,239.0
Alagoas,2007-03-31,634.0
Alagoas,2007-04-30,794.0
Alagoas,2007-05-31,1478.0
Alagoas,2007-06-30,1600.0
Alagoas,2007-07-31,1893.0
Alagoas,2007-08-31,1428.0
Alagoas,2007-09-30,711.0
Alagoas,2007-10-31,608.0
Alagoas,2007-11-30,543.0
Alagoas,2007-12-31,438.0
Alagoas,2008-01-31,434.0
Alagoas,2008-02-29,446.0
Alagoas,2008-03-31,1048.0
Alagoas,2008-04-30,4156.0
Alagoas,2008-05-31,3575.0
Alagoas,2008-06-30,1223.0
Alagoas,2008-07-31,789.0
Alagoas,2008-08-31,383.0
Alagoas,2008-09-30,388.0
Alagoas,2008-10-31,241.0
Alagoas,2008-11-30,229.0
Alagoas,2008-12-31,224.0
Alagoas,2009-01-31,243.0
Alagoas,2009-02-28,267.0
Alagoas,2009-03-31,639.0
Alagoas,2009-04-30,490.0
Alagoas,2009-05-31,606.0
Alagoas,2009-06-30,204.0
Alagoas,2009-07-31,199.0
Alagoas,2009-08-31,401.0
Alagoas,2009-09-30,289.0
Alagoas,2009-10-31,284.0
Alagoas,2009-11-30,234.0
Alagoas,2009-12-31,180.0
Alagoas,2010-01-31,499.0
Alagoas,2010-02-28,1587.0
Alagoas,2010-03-31,7083.0
Alagoas,2010-04-30,8460.0
Alagoas,2010-05-31,8041.0
Alagoas,2010-06-30,6645.0
Alagoas,2010-07-31,4950.0
Alagoas,2010-08-31,3092.0
Alagoas,2010-09-30,1914.0
Alagoas,2010-10-31,1363.0
Alagoas,2010-11-30,1024.0
Alagoas,2010-12-31,511.0
Alagoas,2011-01-31,535.0
Alagoas,2011-02-28,909.0
Alagoas,2011-03-31,1472.0
Alagoas,2011-04-30,1198.0
Alagoas,2011-05-31,1042.0
Alagoas,2011-06-30,710.0
Alagoas,2011-07-31,389.0
Alagoas,2011-08-31,333.0
Alagoas,2011-09-30,380.0
Alagoas,2011-10-31,253.0
Alagoas,2011-11-30,149.0
Alagoas,2011-12-31,109.0
Alagoas,2012-01-31,1341.0
Alagoas,2012-02-29,1582.0
Alagoas,2012-03-31,3523.0
Alagoas,2012-04-30,5427.0
Alagoas,2012-05-31,5193.0
Alagoas,2012-06-30,2900.0
Alagoas,2012-07-31,2705.0
Alagoas,2012-08-31,2038.0
Alagoas,2012-09-30,1199.0
Alagoas,2012-10-31,557.0
Alagoas,2012-11-30,515.0
Alagoas,2012-12-31,505.0
Alagoas,2013-01-05,40.0
Alagoas,2013-01-12,74.0
Alagoas,2013-01-19,81.0
Alagoas,2013-01-26,118.0
Alagoas,2013-02-02,105.0
Alagoas,2013-02-09,117.0
Alagoas,2013-02-16,121.0
Alagoas,2013-02-23,132.0
Alagoas,2013-03-02,198.0
Alagoas,2013-03-09,185.0
Alagoas,2013-03-16,194.0
Alagoas,2013-03-23,245.0
Alagoas,2013-03-30,187.0
Alagoas,2013-04-06,250.0
Alagoas,2013-04-13,361.0
Alagoas,2013-04-20,435.0
Alagoas,2013-04-27,351.0
Alagoas,2013-05-04,371.0
Alagoas,2013-05-11,567.0
Alagoas,2013-05-18,662.0
Alagoas,2013-05-25,934.0
Alagoas,2013-06-01,652.0
Alagoas,2013-06-08,687.0
Alagoas,2013-06-15,591.0
Alagoas,2013-06-22,578.0
Alagoas,2013-06-29,421.0
Alagoas,2013-07-06,486.0
Alagoas,2013-07-13,405.0
Alagoas,2013-07-20,419.0
Alagoas,2013-07-27,406.0
Alagoas,2013-08-03,380.0
Alagoas,2013-08-10,320.0
Alagoas,2013-08-17,299.0
Alagoas,2013-08-24,220.0
Alagoas,2013-08-31,244.0
Alagoas,2013-09-07,256.0
Alagoas,2013-09-14,275.0
Alagoas,2013-09-21,195.0
Alagoas,2013-09-28,281.0
Alagoas,2013-10-05,287.0
Alagoas,2013-10-12,190.0
Alagoas,2013-10-19,173.0
Alagoas,2013-10-26,239.0
Alagoas,2013-11-02,183.0
Alagoas,2013-11-09,206.0
Alagoas,2013-11-16,213.0
Alagoas,2013-11-23,232.0
Alagoas,2013-11-30,330.0
Alagoas,2013-12-07,180.0
Alagoas,2013-12-14,242.0
Alagoas,2013-12-21,245.0
Alagoas,2013-12-28,118.0
Alagoas,2014-01-04,103.0
Alagoas,2014-01-11,205.0
Alagoas,2014-01-18,248.0
Alagoas,2014-01-25,207.0
Alagoas,2014-02-01,158.0
Alagoas,2014-02-08,185.0
Alagoas,2014-02-15,234.0
Alagoas,2014-02-22,197.0
