"","week","indexP"
"1","2013-12-30",0.933546440769709
"2","2014-01-06",1.03442862267456
"3","2014-01-13",1.14600371130941
"4","2014-01-20",1.01890902653436
"5","2014-01-27",1.00501298316604
"6","2014-02-03",1.25631271833703
"7","2014-02-10",1.21754932372644
"8","2014-02-17",1.23326289013308
"9","2014-02-24",1.15078077954511
"10","2014-03-03",1.17566067235914
"11","2014-03-10",1.31818452843841
"12","2014-03-17",1.37817293053709
"13","2014-03-24",1.20880282287108
"14","2014-03-31",1.29515096741762
"15","2014-04-07",1.44119361123631
"16","2014-04-14",1.17292146872403
"17","2014-04-21",1.20335685991862
"18","2014-04-28",1.19570200545858
"19","2014-05-05",1.1953559020798
"20","2014-05-12",1.31590384917661
"21","2014-05-19",1.10097261083209
"22","2014-05-26",1.11088926534953
"23","2014-06-02",1.16526230000808
"24","2014-06-09",1.13668980918749
"25","2014-06-16",0.921910473622062
"26","2014-06-23",1.16270185470153
"27","2014-06-30",0.861377451400416
"28","2014-07-07",0.903006016332809
"29","2014-07-14",1.02722387837703
"30","2014-07-21",0.943573875934646
"31","2014-07-28",0.900398504615132
"32","2014-08-04",0.969554612253912
"33","2014-08-11",0.744551695670968
"34","2014-08-18",0.769604958507314
"35","2014-08-25",0.964598677784385
"36","2014-09-01",1.02284142072605
"37","2014-09-08",1.11174272317769
"38","2014-09-15",0.958990936754622
"39","2014-09-22",0.922441012292761
"40","2014-09-29",1.04087724183695
"41","2014-10-06",1.07004955992188
"42","2014-10-13",0.91808197936224
"43","2014-10-20",0.973077460810772
"44","2014-10-27",0.976758803250408
"45","2014-11-03",0.971720837819351
"46","2014-11-10",1.03762561614072
"47","2014-11-17",1.10719357315903
"48","2014-11-24",0.984320347875706
"49","2014-12-01",1.09278509360531
"50","2014-12-08",1.03752972865787
"51","2014-12-15",1.10290807375092
"52","2014-12-22",1.04191570982274
"53","2014-12-29",1.095837232637
"54","2015-01-05",1.04427944684205
"55","2015-01-12",1.02081093482713
"56","2015-01-19",1.10323075735441
"57","2015-01-26",1.07767365079261
"58","2015-02-02",1.13380609590308
"59","2015-02-09",1.1000077425729
"60","2015-02-16",1.18126160892933
"61","2015-02-23",1.23992160158557
"62","2015-03-02",1.35064919441437
"63","2015-03-09",1.32718014199626
"64","2015-03-16",1.38255674349501
"65","2015-03-23",1.38418716826755
"66","2015-03-30",1.14140402120543
"67","2015-04-06",1.45369176883736
"68","2015-04-13",1.27648242743376
"69","2015-04-20",1.37860025332401
"70","2015-04-27",1.19821845650143
"71","2015-05-04",1.21554063123812
"72","2015-05-11",1.15983427400839
"73","2015-05-18",1.29814640620867
"74","2015-05-25",1.24483201716572
"75","2015-06-01",1.3357810299203
"76","2015-06-08",1.24004532048975
"77","2015-06-15",1.06991181215347
"78","2015-06-22",1.25334690643532
"79","2015-06-29",1.50020542951571
"80","2015-07-06",1.18465227639754
"81","2015-07-13",1.14697670533231
"82","2015-07-20",1.22589973312622
"83","2015-07-27",1.17421387914694
"84","2015-08-03",0.927928031177464
"85","2015-08-10",0.997467039763648
"86","2015-08-17",0.90764806621448
"87","2015-08-24",0.916526425091782
"88","2015-08-31",0.93332345717606
"89","2015-09-07",0.943412403973773
"90","2015-09-14",0.938808716830176
"91","2015-09-21",0.879554128486554
"92","2015-09-28",0.876640488997605
"93","2015-10-05",0.906174336858226
"94","2015-10-12",0.998973285780848
"95","2015-10-19",0.932949373193676
"96","2015-10-26",0.880056905418752
"97","2015-11-02",0.905575608972981
"98","2015-11-09",0.913663020146099
"99","2015-11-16",1.01102439707808
"100","2015-11-23",1.00695172466107
"101","2015-11-30",1.01864009287232
"102","2015-12-07",1.07044382089772
"103","2015-12-14",1.14436771374486
"104","2015-12-21",1.15870211259238
"105","2015-12-28",1.21757285566798
"106","2016-01-04",1.37644680686984
"107","2016-01-11",1.50158032348847
"108","2016-01-18",1.68552620057246
"109","2016-01-25",1.29457396538972
"110","2016-02-01",1.2200265175241
"111","2016-02-08",1.21124586921517
"112","2016-02-15",1.27397005719152
"113","2016-02-22",1.36049888629225
"114","2016-02-29",1.25856435820842
"115","2016-03-07",1.25367716617496
"116","2016-03-14",1.45511262962218
"117","2016-03-21",1.40384628590746
"118","2016-03-28",1.29916885578589
"119","2016-04-04",1.28521448067517
"120","2016-04-11",1.71183089486081
"121","2016-04-18",1.39184268196344
"122","2016-04-25",1.32267884656713
"123","2016-05-02",1.19552997256406
"124","2016-05-09",1.45996432152035
"125","2016-05-16",1.22224117733088
"126","2016-05-23",1.40257894454498
"127","2016-05-30",1.51059531760202
"128","2016-06-06",1.21668091549399
"129","2016-06-13",0.889899599370301
"130","2016-06-20",1.01392235880138
"131","2016-06-27",0.870436965961166
"132","2016-07-04",0.866768137229729
"133","2016-07-11",0.857212936637952
"134","2016-07-18",0.680805701529606
"135","2016-07-25",0.681771654173252
"136","2016-08-01",0.636730439034993
"137","2016-08-08",0.679936002897319
"138","2016-08-15",0.831556152701703
"139","2016-08-22",0.736376184193358
"140","2016-08-29",0.837226060832221
"141","2016-09-05",0.754402436603254
"142","2016-09-12",0.776001415143086
"143","2016-09-19",0.867950353555027
"144","2016-09-26",0.81996349063336
"145","2016-10-03",0.861108746480517
"146","2016-10-10",0.778002352364526
"147","2016-10-17",0.932791524252069
"148","2016-10-24",0.89729964932171
"149","2016-10-31",0.859848992974984
"150","2016-11-07",0.950506834321366
"151","2016-11-14",1.01910063200617
"152","2016-11-21",0.953582054332161
"153","2016-11-28",1.01728833370663
"154","2016-12-05",1.04781329489417
"155","2016-12-12",1.04801652154142
