"","week","indexP"
"1","2013-12-30",0.924529990115382
"2","2014-01-06",1.10378742698713
"3","2014-01-13",1.14559004435051
"4","2014-01-20",1.03130691855131
"5","2014-01-27",1.16030059393403
"6","2014-02-03",1.19310440039806
"7","2014-02-10",1.22999630822307
"8","2014-02-17",1.206943944592
"9","2014-02-24",1.09173114605132
"10","2014-03-03",1.09851799309236
"11","2014-03-10",1.46318550937612
"12","2014-03-17",1.38362317700331
"13","2014-03-24",1.17201714873647
"14","2014-03-31",1.32917193438862
"15","2014-04-07",1.30158680159362
"16","2014-04-14",1.27012188794418
"17","2014-04-21",1.17453261931674
"18","2014-04-28",1.3736760417509
"19","2014-05-05",1.29475445442639
"20","2014-05-12",1.42016129966655
"21","2014-05-19",1.28456702500016
"22","2014-05-26",1.25869557068731
"23","2014-06-02",1.24102934159001
"24","2014-06-09",1.26696860636742
"25","2014-06-16",1.12803721938122
"26","2014-06-23",1.34930133306319
"27","2014-06-30",1.05929082101466
"28","2014-07-07",1.08446711072348
"29","2014-07-14",1.10292091493775
"30","2014-07-21",1.04083551384709
"31","2014-07-28",1.00843309475856
"32","2014-08-04",1.03908096783845
"33","2014-08-11",0.850451212037691
"34","2014-08-18",0.870248951236062
"35","2014-08-25",0.964076518609317
"36","2014-09-01",1.14283093242299
"37","2014-09-08",1.01363492793308
"38","2014-09-15",0.949362651327574
"39","2014-09-22",0.964503570099242
"40","2014-09-29",1.05344729614868
"41","2014-10-06",1.06881576597105
"42","2014-10-13",1.00682356129791
"43","2014-10-20",0.89483628494601
"44","2014-10-27",1.00660605068671
"45","2014-11-03",0.894136667778048
"46","2014-11-10",0.971610980412517
"47","2014-11-17",0.99926064594622
"48","2014-11-24",0.914709072872293
"49","2014-12-01",1.08073270560399
"50","2014-12-08",1.01996758941121
"51","2014-12-15",1.07230957687643
"52","2014-12-22",0.996321480956887
"53","2014-12-29",1.03812168830714
"54","2015-01-05",1.02549165430983
"55","2015-01-12",1.05770425973482
"56","2015-01-19",1.02406538359623
"57","2015-01-26",1.01986578268632
"58","2015-02-02",1.06447308385432
"59","2015-02-09",1.06617062605081
"60","2015-02-16",1.12713122514688
"61","2015-02-23",1.13145250724732
"62","2015-03-02",1.34066963739632
"63","2015-03-09",1.1911465278317
"64","2015-03-16",1.4310980540121
"65","2015-03-23",1.30040368961023
"66","2015-03-30",1.1947603385754
"67","2015-04-06",1.80113388306746
"68","2015-04-13",1.57953413730549
"69","2015-04-20",1.82462422802955
"70","2015-04-27",1.42536903842472
"71","2015-05-04",1.37700195564822
"72","2015-05-11",1.38474537204002
"73","2015-05-18",1.63196080061015
"74","2015-05-25",1.47597006832373
"75","2015-06-01",1.56471824597908
"76","2015-06-08",1.444197886576
"77","2015-06-15",1.31506210845133
"78","2015-06-22",1.47056902732579
"79","2015-06-29",1.69751792332494
"80","2015-07-06",1.367862697691
"81","2015-07-13",1.28748012699842
"82","2015-07-20",1.52240068098529
"83","2015-07-27",1.32555756481696
"84","2015-08-03",1.07223605567809
"85","2015-08-10",1.152506141398
"86","2015-08-17",1.04800617087626
"87","2015-08-24",1.06139415772475
"88","2015-08-31",1.13008852755631
"89","2015-09-07",1.00582414874519
"90","2015-09-14",1.04553864766847
"91","2015-09-21",0.959340722011078
"92","2015-09-28",0.913862966901012
"93","2015-10-05",0.939747309778583
"94","2015-10-12",1.11715135359303
"95","2015-10-19",0.945933101727798
"96","2015-10-26",0.913146295299613
"97","2015-11-02",0.938093622914344
"98","2015-11-09",0.972492539438339
"99","2015-11-16",1.02309117886958
"100","2015-11-23",1.11158244683498
"101","2015-11-30",1.05722422584054
"102","2015-12-07",1.06525417479685
"103","2015-12-14",1.19729030969967
"104","2015-12-21",1.29117504502693
"105","2015-12-28",1.46749417624435
"106","2016-01-04",1.62270943087044
"107","2016-01-11",1.688964188044
"108","2016-01-18",1.54817736794582
"109","2016-01-25",1.27153283235353
"110","2016-02-01",1.39688033042778
"111","2016-02-08",1.33934261534232
"112","2016-02-15",1.61802244449655
"113","2016-02-22",1.65252677759784
"114","2016-02-29",1.54559392456445
"115","2016-03-07",1.42027758156458
"116","2016-03-14",1.77667839322209
"117","2016-03-21",1.53808139247039
"118","2016-03-28",1.71320255162062
"119","2016-04-04",1.52446035278322
"120","2016-04-11",1.90211511752855
"121","2016-04-18",1.65655733488467
"122","2016-04-25",1.67480284404644
"123","2016-05-02",1.51543104361833
"124","2016-05-09",1.79271642243774
"125","2016-05-16",1.43504965050612
"126","2016-05-23",1.69913937177004
"127","2016-05-30",1.88613743935933
"128","2016-06-06",1.47513622285906
"129","2016-06-13",1.18240861003785
"130","2016-06-20",1.3525470314012
"131","2016-06-27",1.19354536081021
"132","2016-07-04",1.26183281163972
"133","2016-07-11",1.11743135199104
"134","2016-07-18",0.998969018733886
"135","2016-07-25",0.969152290192514
"136","2016-08-01",0.971029721168161
"137","2016-08-08",0.864297915613701
"138","2016-08-15",1.04572382593669
"139","2016-08-22",0.853076696534675
"140","2016-08-29",0.94757576124938
"141","2016-09-05",0.887845502040497
"142","2016-09-12",1.02948250193314
"143","2016-09-19",0.975795073642571
"144","2016-09-26",0.976213038147686
"145","2016-10-03",0.964194957519199
"146","2016-10-10",0.939615082929287
"147","2016-10-17",1.02928730790582
"148","2016-10-24",0.980877029954495
"149","2016-10-31",1.07181236076925
"150","2016-11-07",1.02816861637935
"151","2016-11-14",1.12503728420175
"152","2016-11-21",0.985112113422689
"153","2016-11-28",1.04323916140684
"154","2016-12-05",1.0731909253883
"155","2016-12-12",1.10072404891348
